Year,Rk,Pk,Tm,Round 1 Player,Round 1 College,Yrs,Totals G,Totals MP,Totals PTS,Totals TRB,Totals AST,Shooting FG%,Shooting 3P%,Shooting FT%,Per Game MP,Per Game PTS,Per Game TRB,Per Game AST,Advanced WS,Advanced WS/48,Advanced BPM,Advanced VORP
1986,69,69,LAL,Andre Turner\turnean01,University of Memphis,6,170,2523,767,263,535,0.422,0.237,0.764,14.8,4.5,1.5,3.1,1.8,0.034,-3.7,-1.1
1986,70,70,ATL,Jim Les\lesji01,Bradley University,7,321,4222,1210,396,930,0.397,0.396,0.818,13.2,3.8,1.2,2.9,8.1,0.092,-2.6,-0.6
1986,71,71,NYK,Calvin Thompson,University of Kansas,,,,,,,,,,,,,,,,,
1986,72,72,IND,Derrick Taylor,Louisiana State University,,,,,,,,,,,,,,,,,
1986,73,73,CLE,Warren Martin,University of North Carolina,,,,,,,,,,,,,,,,,
1986,74,74,CHI,Scott Meents\meentsc01,University of Illinois at Urbana-Champaign,2,39,201,72,40,15,0.361,1,0.704,5.2,1.8,1,0.4,0.1,0.017,-3.8,-0.1
1986,75,75,GSW,Dan Bingenheimer,University of Missouri,,,,,,,,,,,,,,,,,
1986,76,76,SEA,Michael Graham,Georgetown University,,,,,,,,,,,,,,,,,
1986,77,77,PHO,Grant Gondrezick\gondrgr01,Pepperdine University,2,91,1080,454,146,115,0.438,0.25,0.687,11.9,5,1.6,1.3,0.8,0.036,-3.8,-0.5
1986,78,78,LAC,John Brownlee,University of Texas at Austin,,,,,,,,,,,,,,,,,
1986,79,79,SAS,Carlos Briggs,Baylor University,,,,,,,,,,,,,,,,,
1986,80,80,SAC,Alvin Franklin,University of Houston,,,,,,,,,,,,,,,,,
1986,81,81,NJN,Steve Hale,University of North Carolina,,,,,,,,,,,,,,,,,
1986,82,82,WSB,Barry Mungar,St. Bonaventure University,,,,,,,,,,,,,,,,,
1986,83,83,POR,David Shaffer,Florida State University,,,,,,,,,,,,,,,,,
1986,84,84,UTA,Marty Embry,DePaul University,,,,,,,,,,,,,,,,,
1986,85,85,DAL,Myron Jackson\jacksmy01,University of Arkansas at Little Rock,1,8,22,11,3,6,0.222,,0.875,2.8,1.4,0.4,0.8,0,-0.104,-8.3,0
1986,86,86,DET,Chauncey Robinson,Mississippi State University,,,,,,,,,,,,,,,,,
1986,87,87,DEN,Anthony Watson,San Diego State University,,,,,,,,,,,,,,,,,
1986,88,88,ATL,Efrem Winters,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
1986,89,89,HOU,Conner Henry\henryco01,University of California Santa Barbara,2,93,756,305,83,102,0.378,0.379,0.757,8.1,3.3,0.9,1.1,0.1,0.007,-5.2,-0.6
1986,90,90,PHI,Wes Stallings,East Tennessee State University,,,,,,,,,,,,,,,,,
1986,91,91,SAC,Bob Beecher,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,,,
1986,92,92,LAL,Dale Blaney,West Virginia University,,,,,,,,,,,,,,,,,
1986,93,93,BOS,Tony Benford,Texas Tech University,,,,,,,,,,,,,,,,,
1986,94,94,NYK,Jerome Mincey,University of Alabama at Birmingham,,,,,,,,,,,,,,,,,
1986,95,95,IND,Richard Rellford\rellfri01,University of Michigan,1,4,42,16,7,1,0.625,,0.75,10.5,4,1.8,0.3,0,0.048,-5.4,0
1986,96,96,CLE,Ben Davis,Gardner-Webb University,,,,,,,,,,,,,,,,,
1986,97,97,GSW,Clinton Smith\smithcl01,Cleveland State University,2,46,386,134,60,49,0.43,0,0.714,8.4,2.9,1.3,1.1,0.3,0.035,-3,-0.1
1986,98,98,CHI,Jimmy Gilbert,Texas A&M University,,,,,,,,,,,,,,,,,
1986,99,99,SEA,Dominic Pressley\pressdo01,Boston College,1,13,124,23,15,26,0.29,0,0.556,9.5,1.8,1.2,2,-0.2,-0.069,-8.2,-0.2
1986,100,100,LAC,Steffond Johnson\johnsst02,San Diego State University,1,29,234,74,43,5,0.422,0,0.526,8.1,2.6,1.5,0.2,-0.2,-0.037,-8.3,-0.4
1986,101,101,PHO,Greg Spurling,Carson-Newman College,,,,,,,,,,,,,,,,,
1986,102,102,SAS,Earl Kelley,University of Connecticut,,,,,,,,,,,,,,,,,
1986,103,103,SAC,Keith Morrison,Washington State University,,,,,,,,,,,,,,,,,
1986,104,104,WSB,Paul Fortier,University of Washington,,,,,,,,,,,,,,,,,
1986,105,105,NJN,Archie Johnson,University of Alabama at Birmingham,,,,,,,,,,,,,,,,,
1986,106,106,POR,Jerry Adams,University of Oregon,,,,,,,,,,,,,,,,,
1986,107,107,UTA,Kerry Boagni,California State University Fullerton,,,,,,,,,,,,,,,,,
1986,108,108,DAL,Jay Bilas,Duke University,,,,,,,,,,,,,,,,,
1986,109,109,DET,Clarence Hanley,Old Dominion University,,,,,,,,,,,,,,,,,
1986,110,110,DEN,Jon Collins,Eastern Illinois University,,,,,,,,,,,,,,,,,
1986,111,111,ATL,Nicky Jones,Virginia Commonwealth University,,,,,,,,,,,,,,,,,
1986,112,112,HOU,Andre Banks,University of Iowa,,,,,,,,,,,,,,,,,
1986,113,113,PHI,Kevin Holmes,DePaul University,,,,,,,,,,,,,,,,,
1986,114,114,MIL,Bobby Deaton,Southwstern University,,,,,,,,,,,,,,,,,
1986,115,115,LAL,Roger Harden,University of Kentucky,,,,,,,,,,,,,,,,,
1986,116,116,BOS,Dave Colbert,University of Dayton,,,,,,,,,,,,,,,,,
1986,117,117,NYK,Butch Wade,University of Michigan,,,,,,,,,,,,,,,,,
1986,118,118,IND,Jeff Hall,University of Louisville,,,,,,,,,,,,,,,,,
1986,119,119,CLE,Gilbert Wilburn,New Mexico State University,,,,,,,,,,,,,,,,,
1986,120,120,CHI,Pete Myers\myerspe01,University of Arkansas at Little Rock,9,377,6039,1804,671,807,0.421,0.219,0.668,16,4.8,1.8,2.1,5.8,0.046,-2.7,-1
1986,121,121,GSW,Bobby Lee Hurt,University of Alabama,,,,,,,,,,,,,,,,,
1986,122,122,SEA,Curtis Kitchen\kitchcu01,University of South Florida,1,6,31,9,9,1,0.5,0,0.75,5.2,1.5,1.5,0.2,0.1,0.217,4.4,0
1986,123,123,PHO,Jim McCaffrey,College of the Holy Cross,,,,,,,,,,,,,,,,,
1986,124,124,LAC,Tim Kempton\kemptti01,University of Notre Dame,8,280,3758,1259,795,307,0.481,0,0.677,13.4,4.5,2.8,1.1,3.3,0.042,-2.9,-0.8
1986,125,125,SAS,Kevin Lewis,Southern Methodist University,,,,,,,,,,,,,,,,,
1986,126,126,SAC,John Flowers,University of Nevada Las Vegas,,,,,,,,,,,,,,,,,
1986,127,127,NJN,Troy Webster,George Washington University,,,,,,,,,,,,,,,,,
1986,128,128,WSB,Lorenzo Duncan,Sam Houston State University,,,,,,,,,,,,,,,,,
1986,129,129,POR,Tony Hampton,Montana State University,,,,,,,,,,,,,,,,,
1986,130,130,UTA,Chuck Everson,Villanova University,,,,,,,,,,,,,,,,,
1986,131,131,DAL,Greg Anderson,Lamar University,,,,,,,,,,,,,,,,,
1986,132,132,DET,Greg Grant,Utah State University,,,,,,,,,,,,,,,,,
1986,133,133,DEN,Anthony Frederick\fredean01,Pepperdine University,3,147,1640,718,280,135,0.439,0.273,0.699,11.2,4.9,1.9,0.9,0.7,0.019,-3.1,-0.5
1986,134,134,ATL,Alexander Volkov\volkoal01,,2,149,2453,1019,384,333,0.455,0.333,0.613,16.5,6.8,2.6,2.2,4.5,0.087,0.5,1.5
1986,135,135,HOU,Robert Worthy,Myers University,,,,,,,,,,,,,,,,,
1986,136,136,PHI,Andre McCloud,Seton Hall University,,,,,,,,,,,,,,,,,
1986,137,137,MIL,John Kimbrell,Lipscomb University,,,,,,,,,,,,,,,,,
1986,138,138,LAL,Walter Downing,Marquette University,,,,,,,,,,,,,,,,,
1986,139,139,BOS,Greg Wendt,University of Detroit Mercy,,,,,,,,,,,,,,,,,
1986,140,140,NYK,Duane Kendall,University of South Carolina,,,,,,,,,,,,,,,,,
1986,141,141,IND,Steve Woodside,Oregon State University,,,,,,,,,,,,,,,,,
1986,142,142,CLE,Ralph Dalton,Georgetown University,,,,,,,,,,,,,,,,,
1986,143,143,GSW,Steve Kenilvort,Santa Clara University,,,,,,,,,,,,,,,,,
1986,144,144,CHI,Robert Henderson,University of Michigan,,,,,,,,,,,,,,,,,
1986,145,145,SEA,Glen McCants,Clemson University,,,,,,,,,,,,,,,,,
1986,146,146,LAC,Johnny Brown,University of New Mexico,,,,,,,,,,,,,,,,,
1986,147,147,PHO,Damon Goodwin,University of Dayton,,,,,,,,,,,,,,,,,
1986,148,148,SAS,Michael Anderson,University of Texas-Pan American,,,,,,,,,,,,,,,,,
1986,149,149,SAC,Ron Rankin,Southeast Missouri State University,,,,,,,,,,,,,,,,,
1986,150,150,WSB,Joe Price,University of Notre Dame,,,,,,,,,,,,,,,,,
1986,151,151,NJN,Jim Dolan,University of Notre Dame,,,,,,,,,,,,,,,,,
1986,152,152,POR,Randy Schiff,Linfield College,,,,,,,,,,,,,,,,,
1986,153,153,UTA,Mark Mitchell,University of Hartford,,,,,,,,,,,,,,,,,
1986,154,154,DAL,Kim Cooksey,Middle Tennessee State University,,,,,,,,,,,,,,,,,
1986,155,155,DET,Larry Polec,Michigan State University,,,,,,,,,,,,,,,,,
1986,156,156,DEN,Mike Marshall,McNeese State University,,,,,,,,,,,,,,,,,
1986,157,157,ATL,Valerie Tikhonenko,,,,,,,,,,,,,,,,,,
1986,158,158,HOU,Rick Olson,University of Wisconsin,,,,,,,,,,,,,,,,,
1986,159,159,PHI,Dan Palombizio,Ball State University,,,,,,,,,,,,,,,,,
1986,160,160,MIL,Jeff Strong,University of Missouri,,,,,,,,,,,,,,,,,
1986,161,161,LAL,Mark Coleman,Mississippi Valley State University,,,,,,,,,,,,,,,,,
1986,162,162,BOS,Tom Ivey,Boston University,,,,,,,,,,,,,,,,,
1985,1,1,NYK,Patrick Ewing\ewingpa01,Georgetown University,17,1183,40594,24815,11607,2215,0.504,0.152,0.74,34.3,21,9.8,1.9,126.4,0.15,2,40.9
1985,2,2,IND,Wayman Tisdale\tisdawa01,University of Oklahoma,12,840,23868,12878,5117,1077,0.505,0,0.76,28.4,15.3,6.1,1.3,45.7,0.092,-2,0
1985,3,3,LAC,Benoit Benjamin\benjabe01,Creighton University,15,807,21911,9223,6063,1070,0.497,0.048,0.721,27.2,11.4,7.5,1.3,32.7,0.072,-1.3,4
1985,4,4,SEA,Xavier McDaniel\mcdanxa01,Wichita State University,12,870,25201,13606,5313,1775,0.485,0.261,0.718,29,15.6,6.1,2,47.8,0.091,0.1,13.4
1985,5,5,ATL,Jon Koncak\koncajo01,Southern Methodist University,11,784,16409,3520,3856,785,0.47,0.226,0.597,20.9,4.5,4.9,1,29.2,0.085,-0.1,8
1985,6,6,SAC,Joe Kleine\kleinjo01,University of Arkansas,15,965,14712,4666,3991,622,0.453,0.271,0.794,15.2,4.8,4.1,0.6,19.1,0.062,-3.6,-5.9
1985,7,7,GSW,Chris Mullin\mullich01,St. John's University,16,986,32163,17911,4034,3450,0.509,0.384,0.865,32.6,18.2,4.1,3.5,93.1,0.139,2.8,38.7
1985,8,8,DAL,Detlef Schrempf\schrede01,University of Washington,16,1136,33597,15761,7023,3833,0.491,0.384,0.803,29.6,13.9,6.2,3.4,109.5,0.156,2.1,35
1985,9,9,CLE,Charles Oakley\oaklech01,Virginia Union University,19,1282,40280,12417,12205,3217,0.471,0.253,0.761,31.4,9.7,9.5,2.5,89.7,0.107,1.5,35.3
1985,10,10,PHO,Ed Pinckney\pincked01,Villanova University,12,793,15698,5378,3952,727,0.535,0,0.765,19.8,6.8,5,0.9,42.7,0.13,0.8,11.2
1985,11,11,CHI,Keith Lee\leeke01,University of Memphis,3,182,2907,1114,861,178,0.451,0.167,0.746,16,6.1,4.7,1,3.7,0.062,-2,0
1985,12,12,WSB,Kenny Green\greenke02,Wake Forest University,2,60,625,265,101,16,0.412,0,0.721,10.4,4.4,1.7,0.3,-0.3,-0.022,-9.3,-1.1
1985,13,13,UTA,Karl Malone\malonka01,Louisiana Tech University,19,1476,54852,36928,14968,5248,0.516,0.274,0.742,37.2,25,10.1,3.6,234.6,0.205,5.4,102.5
1985,14,14,SAS,Alfredrick Hughes\hugheri01,Loyola University of Chicago,1,68,866,356,113,61,0.409,0.176,0.583,12.7,5.2,1.7,0.9,-0.5,-0.029,-6.5,-1
1985,15,15,DEN,Blair Rasmussen\rasmubl01,University of Oregon,8,532,11409,5119,3006,467,0.472,0.257,0.767,21.4,9.6,5.7,0.9,19,0.08,-3.1,-3.1
1985,16,16,DAL,Bill Wennington\wennibi01,St. John's University,13,720,9740,3301,2148,440,0.459,0.139,0.787,13.5,4.6,3,0.6,17.7,0.087,-3.1,-2.7
1985,17,17,DAL,Uwe Blab\blabuw01,Indiana University,5,235,1966,505,413,102,0.433,,0.608,8.4,2.1,1.8,0.4,0.4,0.009,-4.8,-1.4
1985,18,18,DET,Joe Dumars\dumarjo01,McNeese State University,14,1018,35139,16401,2203,4612,0.46,0.382,0.843,34.5,16.1,2.2,4.5,86.2,0.118,0.2,19.3
1985,19,19,HOU,Steve Harris\harrist01,University of Tulsa,5,207,2840,1440,365,238,0.434,0.05,0.842,13.7,7,1.8,1.1,3.1,0.053,-3.7,-1.2
1985,20,20,BOS,Sam Vincent\vincesa01,Michigan State University,7,396,7527,3106,819,1543,0.449,0.182,0.863,19,7.8,2.1,3.9,10.9,0.069,-2.5,-0.9
1985,21,21,PHI,Terry Catledge\catlete01,University of South Alabama,8,515,13541,6520,3314,459,0.485,0.094,0.654,26.3,12.7,6.4,0.9,20.9,0.074,-2.3,-1
1985,22,22,MIL,Jerry Reynolds\reynoje01,Louisiana State University,8,443,8379,4036,1317,904,0.418,0.226,0.749,18.9,9.1,3,2,10.5,0.06,-0.3,3.5
1985,23,23,LAL,A.C. Green\greenac01,Oregon State University,16,1278,36552,12331,9473,1400,0.494,0.254,0.734,28.6,9.6,7.4,1.1,99.5,0.131,0.4,22.2
1985,24,24,POR,Terry Porter\portete01,University of Wisconsin-Stevens Point,17,1274,35354,15586,3872,7160,0.463,0.386,0.836,27.8,12.2,3,5.6,110.4,0.15,2,35.9
1985,25,25,POR,Mike Smrek\smrekmi01,Canisius College,7,194,1890,554,422,49,0.431,0,0.617,9.7,2.9,2.2,0.3,0.7,0.018,-5,-1.4
1985,26,26,IND,Bill Martin\martibi01,Georgetown University,3,84,860,397,136,58,0.449,0,0.813,10.2,4.7,1.6,0.7,0.3,0.016,-5.1,-0.7
1985,27,27,IND,Dwayne McClain\mccladw01,Villanova University,1,45,461,157,30,67,0.383,0.111,0.514,10.2,3.5,0.7,1.5,-0.3,-0.026,-4.8,-0.3
1985,28,28,CHI,Ken Johnson\johnske01,Michigan State University,1,64,815,263,243,19,0.528,,0.435,12.7,4.1,3.8,0.3,0.8,0.044,-5,-0.6
1985,29,29,SAS,Mike Brittain\brittmi01,University of South Carolina,2,38,248,63,53,7,0.5,,0.524,6.5,1.7,1.4,0.2,-0.1,-0.011,-6.6,-0.3
1985,30,30,CLE,Calvin Duncan,Virginia Commonwealth University,,,,,,,,,,,,,,,,,
1985,31,31,WSB,Manute Bol\bolma01,University of Bridgeport,10,624,11698,1599,2647,171,0.407,0.21,0.561,18.7,2.6,4.2,0.3,12.3,0.051,-0.6,4.2
1985,32,32,PHO,Nick Vanos\vanosni01,Santa Clara University,2,68,842,222,240,59,0.383,0,0.561,12.4,3.3,3.5,0.9,-0.1,-0.007,-4.2,-0.5
1985,33,33,PHI,Greg Stokes\stokegr01,University of Iowa,2,42,384,130,62,17,0.445,0,0.696,9.1,3.1,1.5,0.4,0.3,0.041,-3.5,-0.1
1985,34,34,CHI,Aubrey Sherrod,Wichita State University,,,,,,,,,,,,,,,,,
1985,35,35,SAS,Tyrone Corbin\corbity01,DePaul University,16,1065,27657,9766,5046,1894,0.456,0.299,0.791,26,9.2,4.7,1.8,56.5,0.098,0.8,19.2
1985,36,36,NJN,Yvon Joseph\josepyv01,Georgia Institute of Technology,1,1,5,2,0,0,,,1,5,2,0,0,0,0.309,-0.9,0
1985,37,37,UTA,Carey Scurry\scurrca01,Long Island University,3,180,2376,847,524,192,0.48,0.25,0.666,13.2,4.7,2.9,1.1,5.3,0.107,3,3
1985,38,38,NJN,Fernando Martin\martife01,,1,24,146,22,28,9,0.29,0,0.364,6.1,0.9,1.2,0.4,-0.4,-0.144,-8.7,-0.2
1985,39,39,POR,George Montgomery,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
1985,40,40,DAL,Mark Acres\acresma01,Oral Roberts University,6,375,5982,1343,1525,180,0.506,0.538,0.665,16,3.6,4.1,0.5,9.3,0.075,-2,0
1985,41,41,ATL,Lorenzo Charles\charllo01,North Carolina State University,1,36,273,122,39,8,0.557,,0.667,7.6,3.4,1.1,0.2,0.5,0.086,-3.6,-0.1
1985,42,42,GSW,Bobby Lee Hurt,University of Alabama,,,,,,,,,,,,,,,,,
1985,43,43,DEN,Barry Stevens\steveba01,Iowa State University,1,2,6,2,2,0,0.5,,,3,1,1,0,0,0.157,-4.9,0
1985,44,44,PHI,Voise Winters\wintevo01,Bradley University,1,4,17,6,3,0,0.231,0,,4.3,1.5,0.8,0,-0.1,-0.355,-25.5,-0.1
1985,45,45,CLE,Hot Rod Williams\williho01,Tulane University,13,887,26327,9784,5998,1592,0.48,0.105,0.726,29.7,11,6.8,1.8,70.5,0.129,1.8,25.1
1985,46,46,CHI,Adrian Branch\brancad01,University of Maryland,4,130,1429,834,253,96,0.455,0.231,0.744,11,6.4,1.9,0.7,2.1,0.07,-2.9,-0.3
1985,47,47,NYK,Gerald Wilkins\wilkige01,University of Tennessee at Chattanooga,13,900,26084,11736,2646,2697,0.45,0.316,0.745,29,13,2.9,3,33.9,0.062,-1.1,5.6
1985,48,48,IND,Kenny Patterson,DePaul University,,,,,,,,,,,,,,,,,
1985,49,49,GSW,Brad Wright\wrighbr01,University of California Los Angeles,2,16,145,54,54,1,0.412,0,0.429,9.1,3.4,3.4,0.1,-0.1,-0.045,-10.3,-0.3
1985,50,50,DAL,Leonard Allen,San Diego State University,,,,,,,,,,,,,,,,,
1985,51,51,SAC,Charles Bradley,University of South Florida,,,,,,,,,,,,,,,,,
1985,52,52,LAC,Anicet Lavodrama,Houston Baptist University,,,,,,,,,,,,,,,,,
1985,53,53,SEA,Rolando Lamb,Virginia Commonwealth University,,,,,,,,,,,,,,,,,
1985,54,54,HOU,Sam Mitchell\mitchsa01,Mercer University,13,994,22257,8636,3711,1089,0.447,0.223,0.784,22.4,8.7,3.7,1.1,41.7,0.09,-2.3,-1.5
1985,55,55,CLE,Herb Johnson,University of Tulsa,,,,,,,,,,,,,,,,,
1985,56,56,PHO,Jerry Everett,Lamar University,,,,,,,,,,,,,,,,,
1985,57,57,HOU,Michael Payne,University of Iowa,,,,,,,,,,,,,,,,,
1985,58,58,WSB,Vernon Moore,Creighton University,,,,,,,,,,,,,,,,,
1985,59,59,ATL,Sedric Toney\toneyse01,University of Dayton,5,112,1410,409,98,235,0.365,0.341,0.781,12.6,3.7,0.9,2.1,0,0,-6.1,-1.5
1985,60,60,DET,Andre Goode,Northwestern University,,,,,,,,,,,,,,,,,
1985,61,61,POR,Perry Young\youngpe01,Virginia Polytechnic Institute and State University,1,9,72,13,8,7,0.286,,0.5,8,1.4,0.9,0.8,-0.1,-0.047,-6,-0.1
1985,62,62,NJN,Nigel Manuel,University of California Los Angeles,,,,,,,,,,,,,,,,,
1985,63,63,DAL,Harold Keeling\keeliha01,Santa Clara University,1,20,75,44,6,10,0.436,,0.714,3.8,2.2,0.3,0.5,0.1,0.041,-3.2,0
1985,64,64,DET,Richie Johnson,University of Evansville,,,,,,,,,,,,,,,,,
1985,65,65,WSB,Ken Perry,Southern Illinois University,,,,,,,,,,,,,,,,,
1985,66,66,SAC,Michael Adams\adamsmi01,Boston College,11,653,20446,9621,1900,4209,0.415,0.332,0.849,31.3,14.7,2.9,6.4,46.9,0.11,1.5,18
1985,67,67,PHI,Steve Black,La Salle University,,,,,,,,,,,,,,,,,
1985,68,68,MIL,Eugene McDowell,University of Florida,,,,,,,,,,,,,,,,,
1985,69,69,CHI,Mike Brown\brownmi01,George Washington University,11,626,10961,3130,2762,424,0.455,0.125,0.69,17.5,5,4.4,0.7,15.9,0.069,-2.5,-1.4
1985,70,70,BOS,Andre Battle,Loyola University of Chicago,,,,,,,,,,,,,,,,,
1985,71,71,GSW,Luster Goodwin,University of Texas at El Paso,,,,,,,,,,,,,,,,,
1985,72,72,IND,Vince Hamilton,Clemson University,,,,,,,,,,,,,,,,,
1985,73,73,NYK,Fred Cofield\cofiefr01,Eastern Michigan University,2,50,496,169,51,86,0.395,0.188,0.6,9.9,3.4,1,1.7,-0.5,-0.044,-5.9,-0.5
1985,74,74,LAC,Jim Deines,Arizona State University,,,,,,,,,,,,,,,,,
1985,75,75,SEA,Alex Stivrins\stivral01,University of Colorado,2,22,90,44,22,4,0.465,0,0.5,4.1,2,1,0.2,-0.1,-0.043,-8.9,-0.2
1985,76,76,SAC,Willie Simmons,Louisiana Tech University,,,,,,,,,,,,,,,,,
1985,77,77,ATL,Arvydas Sabonis\sabonar01,,7,470,11375,5629,3436,964,0.5,0.328,0.786,24.2,12,7.3,2.1,47.3,0.2,3.8,16.6
1985,78,78,PHO,Granger Hall,Temple University,,,,,,,,,,,,,,,,,
1985,79,79,CLE,Mark Davis\davisma01,Old Dominion University,1,33,258,127,37,14,0.48,0.1,0.824,7.8,3.8,1.1,0.4,0.7,0.134,-1,0.1
1985,80,80,CHI,Craig Beard,Samford University,,,,,,,,,,,,,,,,,
1985,81,81,WSB,Richie Adams,University of Nevada Las Vegas,,,,,,,,,,,,,,,,,
1985,82,82,SAS,Scott Roth\rothsc01,University of Wisconsin,3,160,1798,751,204,186,0.375,0.291,0.73,11.2,4.7,1.3,1.2,1.1,0.03,-4.2,-1
1985,83,83,UTA,Delaney Rudd\ruddde01,Wake Forest University,4,239,2357,816,184,519,0.413,0.257,0.761,9.9,3.4,0.8,2.2,0.7,0.014,-5.3,-1.9
1985,84,84,ATL,John Battle\battljo01,Rutgers University,10,612,10910,5338,824,1257,0.464,0.273,0.793,17.8,8.7,1.3,2.1,17.9,0.079,-3.2,-3.3
1985,85,85,POR,Joe Atkinson,Oklahoma State University,,,,,,,,,,,,,,,,,
1985,86,86,DAL,Bubba Jennings,Texas Tech University,,,,,,,,,,,,,,,,,
1985,87,87,DET,Spud Webb\webbsp01,North Carolina State University,12,814,20288,8072,1742,4342,0.452,0.314,0.848,24.9,9.9,2.1,5.3,40.2,0.095,-0.9,5.7
1985,88,88,HOU,Mike Brooks,University of Tennessee,,,,,,,,,,,,,,,,,
1985,89,89,DEN,Pete Williams\willipe01,University of Arizona,2,58,583,153,147,15,0.602,,0.425,10.1,2.6,2.5,0.3,1.4,0.112,-1.9,0
1985,90,90,PHI,Derrick Gervin\gervide01,University of Texas at San Antonio,2,77,1082,676,175,38,0.435,0.226,0.764,14.1,8.8,2.3,0.5,2.1,0.095,-4.6,-0.7
1985,91,91,MIL,Cozell McQueen\mcqueco01,North Carolina State University,1,3,7,6,8,0,1,,,2.3,2,2.7,0,0.1,0.627,2.5,0
1985,92,92,LAL,Dexter Shouse\shousde01,University of South Alabama,1,3,18,0,0,2,0,0,,6,0,0,0.7,-0.1,-0.281,-15,-0.1
1985,93,93,BOS,Cliff Weber,Liberty University,,,,,,,,,,,,,,,,,
1985,94,94,IND,Kelvin Johnson,University of Richmond,,,,,,,,,,,,,,,,,
1985,95,95,GSW,Greg Cavener,University of Missouri,,,,,,,,,,,,,,,,,
1985,96,96,NYK,Mike Schlegel,Virginia Commonwealth University,,,,,,,,,,,,,,,,,
1985,97,97,SEA,Lou Stefanovic,Illinois State University,,,,,,,,,,,,,,,,,
1985,98,98,SAC,Bob Lojewski,Saint Joseph's University,,,,,,,,,,,,,,,,,
1985,99,99,LAC,Wayne Carlander,University of Southern California,,,,,,,,,,,,,,,,,
1985,100,100,ATL,Larry Hampton,Hampton University,,,,,,,,,,,,,,,,,
1985,101,101,CLE,Gunther Behnke,,,,,,,,,,,,,,,,,,
1985,102,102,PHO,Shawn Campbell,Weber State University,,,,,,,,,,,,,,,,,
1985,103,103,CHI,Reid Gettys,University of Houston,,,,,,,,,,,,,,,,,
1985,104,104,WSB,Dean Shaffer,Florida State University,,,,,,,,,,,,,,,,,
1985,105,105,UTA,Ray Hall,Canisius College,,,,,,,,,,,,,,,,,
1985,106,106,SAS,Clayton Olivier,University of Southern California,,,,,,,,,,,,,,,,,
1985,107,107,POR,James Anderson,Union College,,,,,,,,,,,,,,,,,
1985,108,108,NJN,Kelly Blaine,University of South Alabama,,,,,,,,,,,,,,,,,
1985,109,109,DAL,Tommy Davis,University of Minnesota,,,,,,,,,,,,,,,,,
1985,110,110,DET,Mike Lahm,Murray State University,,,,,,,,,,,,,,,,,
1985,111,111,IND,Ivan Daniels,University of Illinois at Chicago,,,,,,,,,,,,,,,,,
1985,112,112,DEN,Kenny Brown,Texas A&M University,,,,,,,,,,,,,,,,,
1985,113,113,PHI,Carl Wright,Southern Methodist University,,,,,,,,,,,,,,,,,
1985,114,114,MIL,Ray Knight,Providence College,,,,,,,,,,,,,,,,,
1985,115,115,LAL,Timo Saarelainen,Brigham Young University,,,,,,,,,,,,,,,,,
1985,116,116,BOS,Albert Butts,La Salle University,,,,,,,,,,,,,,,,,
1985,117,117,GSW,Gerald Crosby,University of Georgia,,,,,,,,,,,,,,,,,
1985,118,118,IND,Stu Primus,Boston College,,,,,,,,,,,,,,,,,
1985,119,119,NYK,Kent Lockhart,University of Texas at El Paso,,,,,,,,,,,,,,,,,
1985,120,120,SAC,Charles Balentine,University of Arkansas,,,,,,,,,,,,,,,,,
1985,121,121,LAC,Malcolm Thomas,University of Missouri,,,,,,,,,,,,,,,,,
1985,122,122,SEA,Earl Walker,Mercer University,,,,,,,,,,,,,,,,,
1985,123,123,ATL,Tony Duckett,Lafayette College,,,,,,,,,,,,,,,,,
1985,124,124,PHO,Charles Rayne,Temple University,,,,,,,,,,,,,,,,,
1985,125,125,CLE,Ricky Johnson,Illinois State University,,,,,,,,,,,,,,,,,
1985,126,126,CHI,Dan Meagher,Duke University,,,,,,,,,,,,,,,,,
1985,127,127,WSB,Matt England,Houston Baptist University,,,,,,,,,,,,,,,,,
1985,128,128,SAS,Chris Harper,University of Oregon,,,,,,,,,,,,,,,,,
1985,129,129,UTA,Jim Miller,University of Virginia,,,,,,,,,,,,,,,,,
1985,130,130,NJN,George Almones,University of Louisiana at Lafayette,,,,,,,,,,,,,,,,,
1985,131,131,POR,Curtis Moore,University of Nebraska,,,,,,,,,,,,,,,,,
1985,132,132,DAL,Carlton Cooper,University of Texas at Austin,,,,,,,,,,,,,,,,,
1985,133,133,DET,Vincent Giles,Eastern Michigan University,,,,,,,,,,,,,,,,,
1985,134,134,HOU,Sam Potter,Oral Roberts University,,,,,,,,,,,,,,,,,
1985,135,135,DEN,Joe Carrabino,Harvard University,,,,,,,,,,,,,,,,,
1985,136,136,PHI,Daryl Lloyd,Drake University,,,,,,,,,,,,,,,,,
1985,137,137,MIL,Quentin Anderson,Texas Tech University,,,,,,,,,,,,,,,,,
1985,138,138,LAL,Tony Neal,California State University Fullerton,,,,,,,,,,,,,,,,,
1985,139,139,BOS,Ralph Lewis\lewisra01,La Salle University,3,99,672,229,118,29,0.414,0.25,0.562,6.8,2.3,1.2,0.3,0,-0.003,-5,-0.5
1985,140,140,IND,Jeff Acres,Oral Roberts University,,,,,,,,,,,,,,,,,
1985,141,141,GSW,Eric Boyd,North Carolina Agricultural and Technical State University,,,,,,,,,,,,,,,,,
